upstream,sha,skill_root,available,has_script_surface,script_files,has_script_suffix
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/contentful-graphql-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/control-d-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/conversion-tools-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/convertapi-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/conveyor-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/convolo-ai-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/corrently-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/countdown-api-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/coupa-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/craftmypdf-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/crowdin-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/crustdata-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/cults-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/curated-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/currents-api-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/customerio-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/customgpt-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/customjs-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/cutt-ly-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/d2lbrightspace-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/dadata-ru-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/daffy-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/dailybot-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/datagma-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/datarobot-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/deadline-funnel-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/deel-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/deepgram-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/demio-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/desktime-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/detrack-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/dialmycalls-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/dialpad-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/dictionary-api-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/diffbot-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/digicert-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/digital-ocean-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/discordbot-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/dnsfilter-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/dock-certs-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/docker-hub-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/docker_hub-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/docmosis-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/docnify-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/docsbot-ai-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/docsumo-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/docugenerate-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/documenso-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/documint-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/docupilot-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/docupost-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/docuseal-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/doppler-marketing-automation-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/doppler-secretops-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/dotsimple-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/dovetail-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/dpd2-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/draftable-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/dreamstudio-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/drip-jobs-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/dripcel-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/dromo-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/dropbox-sign-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/dropcontact-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/dungeon-fighter-online-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/dynamics365-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/echtpost-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/elevenlabs-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/elorus-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/emailable-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/emaillistverify-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/emailoctopus-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/emelia-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/encodian-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/endorsal-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/enginemailer-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/enigma-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/entelligence-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/eodhd-apis-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/epic-games-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/esignatures-io-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/espocrm-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/esputnik-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/etermin-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/evenium-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/eventbrite-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/eventee-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/eventzilla-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/everhour-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/eversign-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/exa-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/excel-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/exist-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/expofp-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/extracta-ai-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/facebook-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/faceup-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/factorial-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/feathery-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/felt-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/fibery-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/fidel-api-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/files-com-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/fillout-forms-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/fillout_forms-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/finage-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/findymail-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/finerworks-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/fingertip-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/finmei-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/fireberry-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/firecrawl-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/fireflies-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/firmao-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/fitbit-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/fixer-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/fixer-io-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/flexisign-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/flowiseai-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/flutterwave-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/fluxguard-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/folk-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/fomo-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/forcemanager-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/formbricks-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/formcarry-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/formdesk-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/formsite-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/foursquare-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/fraudlabs-pro-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/freshbooks-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/front-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/fullenrich-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/gagelist-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/gamma-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/gan-ai-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/gatherup-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/gemini-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/gender-api-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/genderapi-io-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/genderize-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/geoapify-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/geocodio-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/geokeo-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/getform-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/gift-up-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/gigasheet-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/giphy-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/gist-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/givebutter-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/gladia-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/gleap-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/globalping-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/go-to-webinar-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/godial-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/gong-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/goodbits-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/goody-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/google-address-validation-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/google-admin-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/google-classroom-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/google-cloud-vision-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/google-maps-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/google-search-console-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/google_admin-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/google_classroom-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/google_maps-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/google_search_console-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/googleads-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/googlebigquery-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/googlecalendar-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/googledocs-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/googledrive-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/googlemeet-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/googlephotos-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/googleslides-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/googlesuper-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/googletasks-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/gorgias-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/gosquared-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/grafbase-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/graphhopper-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/griptape-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/grist-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/groqcloud-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/gumroad-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/habitica-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/hackernews-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/happy-scribe-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/harvest-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/hashnode-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/helcim-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/helloleads-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/helpwise-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/here-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/heygen-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/heyreach-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/heyzine-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/highergov-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/highlevel-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/honeybadger-automation,True,False,0,False
